comparison,metric,system_a,system_a_label,system_b,system_b_label,direction,n_cards,mean_delta,ci_low,ci_high,probability_delta_gt_zero
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__deepseek_frontier_selector,"Bare LLM - DeepSeek deepseek-v4-pro, thinking off, Direct JSON",system_a_minus_system_b,50,0.35903731196400507,0.28859545641615436,0.4306010875349625,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__deepseek_frontier_selector,"Bare LLM - DeepSeek deepseek-v4-pro, thinking off, Direct JSON",system_a_minus_system_b,50,0.26599999999999996,0.176,0.36,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__deepseek_fast,"LLM plus tool summaries - DeepSeek deepseek-v4-flash, thinking off, fast model",system_a_minus_system_b,50,47.856300000000005,39.8624275,55.908555,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__deepseek_fast,"LLM plus tool summaries - DeepSeek deepseek-v4-flash, thinking off, fast model",system_a_minus_system_b,50,0.5361352170661693,0.44834181841427806,0.6244466557331039,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__deepseek_fast,"LLM plus tool summaries - DeepSeek deepseek-v4-flash, thinking off, fast model",system_a_minus_system_b,50,0.488,0.37799999999999995,0.606,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__deepseek_fast,"Bare LLM - DeepSeek deepseek-v4-flash, thinking off, fast model",system_a_minus_system_b,50,55.220699999999994,46.895084999999995,63.19733,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__deepseek_fast,"Bare LLM - DeepSeek deepseek-v4-flash, thinking off, fast model",system_a_minus_system_b,50,0.6286354536739391,0.5382374749607834,0.7118110245802873,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__deepseek_fast,"Bare LLM - DeepSeek deepseek-v4-flash, thinking off, fast model",system_a_minus_system_b,50,0.634,0.5219499999999999,0.738,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__deepseek_frontier,"Bare LLM - DeepSeek deepseek-v4-pro, high reasoning, thinking on, original full-pool prompt",system_a_minus_system_b,50,81.3823,79.4529975,83.27024499999999,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__deepseek_frontier,"Bare LLM - DeepSeek deepseek-v4-pro, high reasoning, thinking on, original full-pool prompt",system_a_minus_system_b,50,0.9095927114580382,0.8966345902337961,0.9219371102149404,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__deepseek_frontier,"Bare LLM - DeepSeek deepseek-v4-pro, high reasoning, thinking on, original full-pool prompt",system_a_minus_system_b,50,1.0,1.0,1.0,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__openai_frontier,"Bare LLM - OpenAI gpt-5.5, high reasoning, original full-pool prompt",system_a_minus_system_b,50,81.3823,79.4529975,83.27024499999999,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__openai_frontier,"Bare LLM - OpenAI gpt-5.5, high reasoning, original full-pool prompt",system_a_minus_system_b,50,0.9095927114580382,0.8966345902337961,0.9219371102149404,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__openai_frontier,"Bare LLM - OpenAI gpt-5.5, high reasoning, original full-pool prompt",system_a_minus_system_b,50,1.0,1.0,1.0,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__openai_frontier,"LLM plus tool summaries - OpenAI gpt-5.5, high reasoning, original full-pool prompt",system_a_minus_system_b,50,81.3823,79.4529975,83.27024499999999,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__openai_frontier,"LLM plus tool summaries - OpenAI gpt-5.5, high reasoning, original full-pool prompt",system_a_minus_system_b,50,0.9095927114580382,0.8966345902337961,0.9219371102149404,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__openai_frontier,"LLM plus tool summaries - OpenAI gpt-5.5, high reasoning, original full-pool prompt",system_a_minus_system_b,50,1.0,1.0,1.0,1.0
