comparison,metric,system_a,system_a_label,system_b,system_b_label,direction,n_cards,mean_delta,ci_low,ci_high,probability_delta_gt_zero
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,1.999945054945053,1.0797747252747238,3.1117568681318666,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.021763481335287313,0.010147125908745057,0.035889548699920774,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.2087912087912088,0.13159340659340663,0.2967032967032967,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"Bare LLM + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.015384615384615384,0.006593406593406592,0.027472527472527472,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,1.0777472527472514,0.487293956043954,1.6714766483516466,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.010212017093632762,0.0028690679645337336,0.01780760227411774,0.999
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,2.1617032967032954,1.2541579670329657,3.2403090659340643,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.021190989606439968,0.011162353134093186,0.03214311822431906,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.25274725274725274,0.1755494505494506,0.34065934065934067,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.01648351648351648,0.006593406593406592,0.02967032967032967,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,1.6781318681318684,1.0301675824175833,2.39893543956044,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,0.018815828082858414,0.010316035915891896,0.028142758801287717,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,1.6781318681318684,1.0301675824175833,2.39893543956044,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,0.018815828082858414,0.010316035915891896,0.028142758801287717,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,similarity_to_best_active,Similarity-to-best-active baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,1.999945054945053,1.0797747252747238,3.1117568681318666,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.021763481335287313,0.010147125908745057,0.035889548699920774,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.2087912087912088,0.13159340659340663,0.2967032967032967,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.015384615384615384,0.006593406593406592,0.027472527472527472,1.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,1.999945054945053,1.0797747252747238,3.1117568681318666,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.021763481335287313,0.010147125908745057,0.035889548699920774,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.2087912087912088,0.13159340659340663,0.2967032967032967,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__openai_gpt_5_5_2026_04_23_selector,"Bare LLM - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.015384615384615384,0.006593406593406592,0.027472527472527472,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,2.1617032967032954,1.2541579670329657,3.2403090659340643,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.021190989606439968,0.011162353134093186,0.03214311822431906,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.25274725274725274,0.1755494505494506,0.34065934065934067,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.01648351648351648,0.006593406593406592,0.02967032967032967,1.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,2.1617032967032954,1.2541579670329657,3.2403090659340643,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.021190989606439968,0.011162353134093186,0.03214311822431906,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.25274725274725274,0.1755494505494506,0.34065934065934067,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__openai_gpt_5_5_2026_04_23_selector,"LLM plus tool summaries - OpenAI gpt-5.5-2026-04-23, low reasoning, direct JSON",system_a_minus_system_b,91,0.01648351648351648,0.006593406593406592,0.02967032967032967,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,3.062032967032965,2.166471153846152,3.939175824175823,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.029643177921973508,0.020064451237026652,0.0388525611931892,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,21.010824175824176,17.072969780219776,25.214695054945047,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.2804284822299755,0.22447602041027573,0.3409734004029459,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.8131868131868132,0.7362637362637363,0.8901098901098901,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__anthropic_opus_4_8_selector__posthoc_repair,"Bare LLM + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.27692307692307694,0.22197802197802205,0.33739010989010976,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,3.119395604395603,2.309186813186812,3.900006868131866,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.03022783648821614,0.021229600100131578,0.03933062611981241,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,19.59401098901099,15.914675824175825,23.73770192307692,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.24843986958431166,0.1975586058875693,0.30285760534094025,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.7582417582417582,0.6703296703296703,0.8461538461538461,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.25164835164835164,0.20107142857142857,0.30879120879120875,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,5.855494505494503,4.7863008241758225,6.884271978021974,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.07241612421246725,0.05923576290591982,0.08493163830279846,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,31.915989010989012,26.421398351648353,37.612146978021954,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.40708633937579697,0.33793840845284634,0.47726136187343643,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.7582417582417582,0.6593406593406593,0.8461538461538461,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"LLM plus tool summaries + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.3901098901098901,0.3153846153846153,0.4681593406593405,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,6.497527472527469,5.62871978021978,7.397313186813186,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,0.0828385508940739,0.07220984007667049,0.09366801428564034,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,6.497527472527469,5.62871978021978,7.397313186813186,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,0.0828385508940739,0.07220984007667049,0.09366801428564034,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,random_valid,Random valid baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,7.401923076923073,6.302109890109888,8.498442307692304,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.09442214012722411,0.07977249937416928,0.10907881129039412,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,45.93620879120879,40.524181318681315,51.537471153846134,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.5913107259187783,0.5245168788472369,0.657024679656166,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.9120879120879121,0.8461538461538461,0.967032967032967,1.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,bare_llm__deepseek_v4_pro_2026_07_16_selector__posthoc_repair,"Bare LLM + post-hoc repair - DeepSeek deepseek-v4-pro, thinking off, direct JSON",system_a_minus_system_b,91,0.5868131868131868,0.5109615384615385,0.6637362637362638,1.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,8.044835164835163,6.847896978021977,9.241670329670324,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,0.10997352778227608,0.0943677209344191,0.12493546552411386,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_feasible_utility,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,8.044835164835163,6.847896978021977,9.241670329670324,1.0
all_primary_pairs,raw_ndcg_at_k,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,0.10997352778227608,0.0943677209344191,0.12493546552411386,1.0
all_primary_pairs,raw_action_validity,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,raw_compliance_rate,qsar_svm,QSAR linear SVR,rules_only,Rule/desirability baseline,system_a_minus_system_b,91,0.0,0.0,0.0,0.0
all_primary_pairs,feasible_utility,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector,"LLM plus tool summaries - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,19.59401098901099,15.914675824175825,23.73770192307692,1.0
all_primary_pairs,ndcg_at_k,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector,"LLM plus tool summaries - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.24843986958431166,0.1975586058875693,0.30285760534094025,1.0
all_primary_pairs,action_validity,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector,"LLM plus tool summaries - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.7582417582417582,0.6703296703296703,0.8461538461538461,1.0
all_primary_pairs,compliance_rate,qsar_svm,QSAR linear SVR,llm_tools__anthropic_opus_4_8_selector,"LLM plus tool summaries - Anthropic claude-opus-4-8, no extended thinking, direct JSON",system_a_minus_system_b,91,0.25164835164835164,0.20107142857142857,0.30879120879120875,1.0
